Date,High,Low,Open,Close,Volume
7/22/13 23:59,91.9980011,90.07540131,91.9980011,91.61000061,0
7/23/13 23:59,96.81929779,91.59999847,91.59999847,95.5585022,0
7/24/13 23:59,95.98999786,93,95.5585022,94.51000214,0
7/25/13 23:59,97.33000183,93.86569977,94.50499725,96.90000153,0
7/26/13 23:59,97.46910095,96,96.94999695,96.02020264,0
7/27/13 23:59,96.99500275,93,96.02010345,94.11599731,0
7/28/13 23:59,100.5770035,94,94.40000153,99.7559967,0
7/29/13 23:59,102.5,98.45500183,98.59999847,101.1999969,0
7/30/13 23:59,107.9899979,100.4700012,101.4889984,107.9899979,0
7/31/13 23:59,111.3440018,103.8799973,107.9499969,106.0899963,0
8/1/13 23:59,108,103.0110016,106.2129974,104,0
8/2/13 23:59,108,101.2109985,104.8560028,104.5009995,0
8/3/13 23:59,105.7799988,102.0019989,104.5009995,104.0049973,0
8/4/13 23:59,105.9499969,103.5230026,104.9499969,105.1439972,0
8/5/13 23:59,107.7699966,105,105.1200027,106.2200012,0
8/6/13 23:59,107.3820038,105.5569992,106.7200012,106.75,0
8/7/13 23:59,106.75,106.75,106.75,106.75,0
8/8/13 23:59,106.75,101.2600021,106.75,103,0
8/9/13 23:59,105.75,101.9349976,103.0699997,102.8000031,0
8/10/13 23:59,103.9000015,102.4100037,102.8000031,103,0
8/11/13 23:59,105.1900024,102.7549973,103,105,0
8/12/13 23:59,108,103.5,105,106.6360016,0
8/13/13 23:59,109.3499985,104.6500015,106.9899979,109,0
8/14/13 23:59,114.9950027,108.0009995,109.5550003,112.5619965,0
8/15/13 23:59,113.2450027,109,112.5619965,109.9899979,0
8/16/13 23:59,112.3000031,108.5169983,109.9950027,108.9940033,0
8/17/13 23:59,113.75,108.2249985,108.9940033,113.5,0
8/18/13 23:59,114.6880035,112,112.75,113.5,0
8/19/13 23:59,123.0619965,111.7710037,113.3799973,119,0
8/20/13 23:59,123.0110016,117.5080032,119,121.2050018,0
8/21/13 23:59,124.9140015,119.6819992,121.2099991,123.3000031,0
8/22/13 23:59,123.5,120.5999985,123.3000031,121.1500015,0
8/23/13 23:59,122,118.4440002,122,118.5009995,0
8/24/13 23:59,121.3899994,118.0199966,118.5100021,120.0449982,0
8/25/13 23:59,122.9869995,119.1699982,119.6029968,122.1110001,0
8/26/13 23:59,122.7549973,119.9300003,122.1110001,120.0559998,0
8/27/13 23:59,127.2399979,120.0699997,120.0699997,126.5,0
8/28/13 23:59,127.3199997,122.6200027,126.4800034,122.6200027,0
8/29/13 23:59,123.6999969,122.2099991,122.6200027,122.3899994,0
8/30/13 23:59,135.75,120.9899979,122.3499985,133.4900055,0
8/31/13 23:59,140.8899994,132.7200012,133.0899963,135.3500061,0
9/1/13 23:59,145.8099976,134.8099976,135.1399994,138.3399963,0
9/2/13 23:59,146.5,134.8899994,138.6300049,135.8500061,0
9/3/13 23:59,138.3399963,133,135.6100006,136.7700043,0
9/4/13 23:59,144.5,123.6100006,136.5299988,126.7399979,0
9/5/13 23:59,131.4400024,121.8300018,126.7600021,126.4300003,0
9/6/13 23:59,127.3399963,119.1500015,126.4899979,119.1500015,0
9/7/13 23:59,125.9400024,118.4599991,118.8899994,124.1500015,0
9/8/13 23:59,124.7200012,120.4899979,124.1299973,121.6600037,0
9/9/13 23:59,129.0599976,119.75,121.8600006,127.1100006,0
9/10/13 23:59,129.7400055,125.9000015,127.2699966,125.9100037,0
9/11/13 23:59,137.8300018,123.2699966,125.8899994,135.25,0
9/12/13 23:59,136.0800018,131.8099976,135.5500031,133.1300049,0
9/13/13 23:59,137.5800018,132.2700043,132.8300018,134.9799957,0
9/14/13 23:59,135.8500061,128.8699951,135.0099945,129.2200012,0
9/15/13 23:59,131.4400024,128.2599945,129.3999939,130.3699951,0
9/16/13 23:59,132.7200012,129.7700043,130.8600006,131.7200012,0
9/17/13 23:59,132.7599945,124.8899994,131.5899963,131.6600037,0
9/18/13 23:59,133.1999969,130.5399933,131.7100067,131.4700012,0
9/19/13 23:59,131.7700043,128.4499969,131.3699951,129.6499939,0
9/20/13 23:59,135.6199951,126.6800003,129.6999969,127.0400009,0
9/21/13 23:59,128.6100006,126.2399979,126.9499969,127.4300003,0
9/22/13 23:59,133.9400024,126.5899963,127.8700027,129.1199951,0
9/23/13 23:59,132.7250061,125.6600037,128.9799957,125.9499969,0
9/24/13 23:59,127.4599991,125.3899994,126.0500031,127.25,0
9/25/13 23:59,129.6900024,127.3300018,127.3799973,128.2200012,0
9/26/13 23:59,134.9340057,127.3199997,128.2100067,128.3800049,0
9/27/13 23:59,134.7400055,128.4900055,128.9400024,133.7799988,0
9/28/13 23:59,135.6300049,132.5599976,133.7700043,134.7799988,0
9/29/13 23:59,140.6100006,134.7100067,134.8999939,137.3399963,0
9/30/13 23:59,138.3500061,130.2700043,137.1499939,133,0
10/1/13 23:59,134.6300049,131.5500031,132.6799927,132.1799927,0
10/2/13 23:59,133.5899963,102.25,132.0500031,114.1299973,0
10/3/13 23:59,123.6299973,111.8199997,114.4499969,123.6299973,0
10/4/13 23:59,130.0899963,123.4100037,123.4100037,129.0099945,0
10/5/13 23:59,130.4400024,128.0299988,128.6300049,128.5500031,0
10/6/13 23:59,129.6600037,126.1500015,128.3600006,129,0
10/7/13 23:59,130.2700043,126.3600006,129.4299927,126.9400024,0
10/8/13 23:59,127.4700012,124.7099991,126.7399979,126,0
10/9/13 23:59,131.75,125.5800018,125.8499985,130.6900024,0
10/10/13 23:59,131.5,129.2599945,130.6699982,130.5899963,0
10/11/13 23:59,131.8099976,129.6399994,130.75,130.8999939,0
10/12/13 23:59,135.6600037,130.5599976,130.8999939,135.1900024,0
10/13/13 23:59,138.6600037,134.5500031,135.1900024,138.1300049,0
10/14/13 23:59,144.1199951,138.8999939,139.2700043,140.5200043,0
10/15/13 23:59,145.3899994,139.1300049,140.7700043,145.2400055,0
10/16/13 23:59,152.2299957,142.4299927,145.6499939,142.5500031,0
10/17/13 23:59,147.4199982,142.4100037,142.4100037,146.25,0
10/18/13 23:59,155.9600067,145.5700073,146.3699951,155.9600067,0
10/19/13 23:59,177.4799957,155.6999969,155.9100037,172.4199982,0
10/20/13 23:59,174.9100037,168.9499969,171.6600037,174.6100006,0
10/21/13 23:59,184.8200073,174.8000031,174.8000031,182.2100067,0
10/22/13 23:59,196.2700043,182.6499939,182.6499939,193.7599945,0
10/23/13 23:59,213.6199951,192.3800049,193.3600006,213.6199951,0
10/24/13 23:59,217.4199982,168.5200043,214.3000031,198.2299957,0
10/25/13 23:59,198.8699951,168.5,197.6900024,186.6900024,0
10/26/13 23:59,188.4100037,175.75,187.4499969,177.3200073,0
10/27/13 23:59,196.4400024,176.6000061,176.6000061,196.4400024,0
10/28/13 23:59,198.6199951,192.0599976,196.2100067,198.5500031,0
10/29/13 23:59,204.7899933,198.5500031,198.5500031,204.3899994,0
10/30/13 23:59,209.1600037,199.9700012,204.3899994,199.9700012,0
10/31/13 23:59,205.1799927,198.8500061,199.8300018,204,0
11/1/13 23:59,206.6499939,202.1300049,203.8999939,206.1799927,0
11/2/13 23:59,207.7599945,201.6499939,205.8099976,206.2200012,0
11/3/13 23:59,215.0500031,203.9900055,205.9900055,215.0500031,0
11/4/13 23:59,231.0099945,213.9400024,214.6600037,229.1000061,0
11/5/13 23:59,250.6600037,226.2200012,229.2100067,245.2400055,0
11/6/13 23:59,263,244.7799988,244.7799988,262.5,0
11/7/13 23:59,304.1700134,261.5499878,261.6799927,296.4100037,0
11/8/13 23:59,338.6600037,296.9299927,297.8500061,338.1099854,0
11/9/13 23:59,370.8200073,319.7099915,338.5799866,339.1099854,0
11/10/13 23:59,350.7000122,277.2399902,348.8200073,326.6199951,0
11/11/13 23:59,351.269989,311.7799988,325.4100037,342.4400024,0
11/12/13 23:59,362.8099976,342.7999878,343.0599976,360.3299866,0
11/13/13 23:59,414.0499878,359.7999878,360.9700012,407.3699951,0
11/14/13 23:59,425.8999939,395.1900024,406.4100037,420.2000122,0
11/15/13 23:59,437.8900146,396.1099854,419.4100037,417.9500122,0
11/16/13 23:59,450.2600098,415.5700073,417.2799988,440.2200012,0
11/17/13 23:59,500.5799866,440.2399902,440.9599915,492.1099854,0
11/18/13 23:59,703.7800293,494.9400024,496.5799866,703.5599976,0
11/19/13 23:59,806.1099854,456.3900146,712.7600098,584.6099854,0
11/20/13 23:59,599.6500244,448.4500122,577.9799805,590.8300171,0
11/21/13 23:59,733.4000244,577.289978,594.3200073,722.4299927,0
11/22/13 23:59,780.8499756,668.1300049,724.0700073,771.4400024,0
11/23/13 23:59,844.9699707,771.7000122,771.7000122,797.8200073,0
11/24/13 23:59,807.3599854,722.8699951,795.6300049,774.25,0
11/25/13 23:59,810.6799927,754.4299927,773.0200195,799.1099854,0
11/26/13 23:59,928.539978,800.7999878,805.7299805,928.0999756,0
11/27/13 23:59,1001.960022,891.6799927,923.8499756,1001.960022,0
11/28/13 23:59,1077.560059,962.1699829,1003.380005,1031.949951,0
11/29/13 23:59,1146.969971,1000.640015,1042.01001,1131.969971,0
11/30/13 23:59,1156.140015,1106.609985,1129.369995,1129.430054,0
12/1/13 23:59,1133.079956,801.8200073,1128.920044,955.8499756,0
12/2/13 23:59,1055.420044,938.4099731,951.4199829,1043.329956,0
12/3/13 23:59,1096,1011.210022,1046.400024,1078.280029,0
12/4/13 23:59,1156.119995,1070.160034,1077.579956,1151.170044,0
12/5/13 23:59,1154.359985,897.1099854,1152.72998,1045.109985,0
12/6/13 23:59,1042.380005,829.4500122,1042.380005,829.4500122,0
12/7/13 23:59,854.6400146,640.2199707,835.3200073,698.2299805,0
12/8/13 23:59,802.5100098,670.8800049,697.3099976,795.8699951,0
12/9/13 23:59,921.9299927,780.9000244,793.7999878,893.1900024,0
12/10/13 23:59,997.2299805,892.3200073,892.3200073,988.5100098,0
12/11/13 23:59,1001.580017,834.2299805,989.0700073,878.4799805,0
12/12/13 23:59,901.9400024,844.9500122,882.7800293,873.2600098,0
12/13/13 23:59,941.789978,860.0499878,874.9799805,892.5800171,0
12/14/13 23:59,904.6500244,858.3599854,899.8499756,872.5999756,0
12/15/13 23:59,886.1599731,825,875.289978,876.1199951,0
12/16/13 23:59,882.25,668.25,880.3300171,705.9699707,0
12/17/13 23:59,754.8300171,630.8800049,706.3699951,682.1199951,0
12/18/13 23:59,679.3200073,420.5100098,678.2000122,522.7000122,0
12/19/13 23:59,707.2299805,502.8900146,519.0599976,691.960022,0
12/20/13 23:59,729.1599731,595.3300171,694.2199707,625.3200073,0
12/21/13 23:59,654.2700195,579.1699829,619.9000244,605.6599731,0
12/22/13 23:59,666.7399902,585.6400146,601.7800293,617.1799927,0
12/23/13 23:59,680.9099731,611.039978,613.0599976,673.4099731,0
12/24/13 23:59,684.3900146,645.710022,672.3599854,665.5800171,0
12/25/13 23:59,682.7000122,649.4799805,666.3099976,682.210022,0
12/26/13 23:59,777.75,683.9400024,683.9400024,761.9799805,0
12/27/13 23:59,777.5100098,713.5999756,763.2800293,735.0700073,46862700
12/28/13 23:59,747.0599976,705.3499756,737.9799805,727.8300171,32505800
12/29/13 23:59,748.6099854,714.4400024,728.0499878,745.0499878,19011300
12/30/13 23:59,766.5999756,740.2399902,741.3499756,756.1300049,20707700
12/31/13 23:59,760.5800171,738.1699829,760.3200073,754.0100098,20897300
1/1/14 23:59,775.3499756,754.9699707,754.9699707,771.4000244,22489400
1/2/14 23:59,820.3099976,767.210022,773.4400024,802.3900146,38489500
1/3/14 23:59,834.1500244,789.1199951,802.8499756,818.7199707,37810100
1/4/14 23:59,859.5100098,801.6699829,823.2700195,859.5100098,38005000
1/5/14 23:59,952.4000244,854.5200195,858.5499878,933.5300293,72898496
1/6/14 23:59,1017.119995,905.710022,936.0499878,953.289978,85565696
1/7/14 23:59,965.7399902,802,946.4899902,802,81311696
1/8/14 23:59,870.6799927,776.1799927,795.9899902,842.7199707,74175600
1/9/14 23:59,864.3599854,804.1400146,841.4699707,846.8599854,59998600
1/10/14 23:59,871.1900024,822.5999756,846.6900024,868.4799805,31876800
1/11/14 23:59,921.4799805,861.7199707,867.3200073,913.9500122,44754200
1/12/14 23:59,928.5200195,851.1699829,919.5999756,863.2199707,39623500
1/13/14 23:59,861.289978,806.0499878,860.1900024,841.2000122,45580900
1/14/14 23:59,855.6900024,825.6599731,843.1699829,833.2700195,20829800
1/15/14 23:59,872.8099976,830.8599854,833.1199951,860.9000244,28107200
1/16/14 23:59,866.1599731,835.6300049,860.289978,835.6300049,19149300
1/17/14 23:59,842.9099731,797.6300049,834.4899902,814.6400146,39031700
1/18/14 23:59,841.4899902,816.0700073,816.0700073,840,18052700
1/19/14 23:59,870.960022,825.5300293,839.6599731,870.960022,24365700
1/20/14 23:59,886.3900146,853.8699951,871.3900146,870.2000122,27652700
1/21/14 23:59,881.2000122,855.9299927,869.6500244,863.9099731,18997300
1/22/14 23:59,870.1500244,837.3599854,867.210022,845.5900269,18453700
1/23/14 23:59,851.5700073,819.3200073,845.460022,822.039978,15607100
1/24/14 23:59,822.4299927,783.5800171,822.4299927,797.0700073,34912000
1/25/14 23:59,861.4500122,792.960022,796.2399902,853.6099854,24303900
1/26/14 23:59,897.0200195,844.8599854,853.6799927,885.2800293,32224300
1/27/14 23:59,893,757.1099854,884.5999756,771.3900146,49233600
1/28/14 23:59,832.5,766.9799805,774.0200195,812.5100098,44875500
1/29/14 23:59,836.8699951,809.8499756,809.960022,826,17984400
1/30/14 23:59,830.5,799.0599976,826.0200195,819.0300293,29918200
1/31/14 23:59,831.8699951,812.5999756,818.4299927,829.9199829,17107900
2/1/14 23:59,853.5200195,827.1099854,828.6099854,832.5800171,19668700
2/2/14 23:59,844.7199707,820.6699829,832.9000244,825.3699951,11300900
2/3/14 23:59,826.4799805,807.2199707,824.0800171,823.8300171,13940100
2/4/14 23:59,840.1699829,820.9400024,823.7700195,827.960022,16609700
2/5/14 23:59,837.3200073,811.9099731,829.960022,811.9099731,22395100
2/6/14 23:59,819.8099976,770.5900269,815.5900269,781.5499878,50108700
2/7/14 23:59,783.2000122,654.3499756,783.2000122,712.4000244,113643000
2/8/14 23:59,721.8200073,661.8699951,699.5700073,673.9199829,38742600
2/9/14 23:59,712.2700195,655.25,671.460022,682.9000244,39311400
2/10/14 23:59,703.710022,550.5,681.3200073,681.0300293,112758000
2/11/14 23:59,712.460022,636.6599731,683.5,672.1699829,72745200
2/12/14 23:59,672.9000244,643.039978,672.3800049,651.7199707,25367600
2/13/14 23:59,657.9899902,601.9099731,651.0800171,605.2399902,38588100
2/14/14 23:59,691.7199707,541.039978,601.1699829,661.9899902,102506000
2/15/14 23:59,661.8400269,632.8400269,660.9000244,650.9199829,26709200
2/16/14 23:59,665.0999756,584.1699829,651.2999878,616.6300049,40061700
2/17/14 23:59,656.9500122,607.3099976,614.2299805,626.2700195,31948400
2/18/14 23:59,645.7600098,612.539978,627.1599731,626.5999756,20015100
2/19/14 23:59,631.7700195,618.7000122,625.9699707,623.0300293,13897800
2/20/14 23:59,627.7299805,556.1400146,623.0900269,556.1400146,46905000
2/21/14 23:59,582.960022,530.4699707,556.8800049,574.1599731,47308100
2/22/14 23:59,614.4799805,558.5800171,574.2399902,605.4199829,31254000
2/23/14 23:59,639.9099731,599.7000122,606.4699707,605.8200073,31434400
2/24/14 23:59,607.6099854,538.7000122,606.039978,546.3200073,57893900
2/25/14 23:59,541.3800049,420.4100037,540.2399902,538.710022,126314000
2/26/14 23:59,603.7999878,532.5800171,537.039978,582.6900024,64642700
2/27/14 23:59,594.0499878,566.6199951,581.6500244,578.7700195,25540800
2/28/14 23:59,584.1400146,545.1699829,579.7000122,549.2600098,28076100
3/1/14 23:59,573.3800049,539.289978,549.9199829,565.6099854,18668100
3/2/14 23:59,570.4799805,553.2700195,567.2299805,559.789978,7950760
3/3/14 23:59,702.9099731,560.5200195,562.5599976,667.7600098,96056896
3/4/14 23:59,696.2199707,655.6799927,668.2399902,666.7800293,55344600
3/5/14 23:59,674.2800293,646.2800293,666.2399902,665.5100098,22461900
3/6/14 23:59,669.7700195,649.789978,664.5200195,663.8599854,16068100
3/7/14 23:59,665.3400269,616.3499756,664.3099976,629.1500244,34150800
3/8/14 23:59,635.1400146,604.460022,629.6599731,617.4500122,18654200
3/9/14 23:59,643.9500122,612.3499756,616.3099976,636.960022,15396500
3/10/14 23:59,644.7600098,615.0200195,636.3300171,627.789978,20639800
3/11/14 23:59,638.4199829,618.8400269,627.9500122,634.1099854,11732500
3/12/14 23:59,648.0300293,629.5100098,631.9099731,632.0999756,18621200
3/13/14 23:59,644.2000122,630.8499756,633.6199951,638.1400146,11634900
3/14/14 23:59,639.5300293,627.210022,638.1400146,628.7999878,11913800
3/15/14 23:59,639.1400146,627.2999878,629.3699951,636.1199951,4342080
3/16/14 23:59,637.5200195,628.1099854,636.5,631.1099854,5277290
3/17/14 23:59,632.6799927,616.8549805,630.9199829,622.3729858,14648200
3/18/14 23:59,622.3909912,603.7960205,621.8380127,614.8319702,24011500
3/19/14 23:59,622,609.0960083,613.8959961,609.8880005,14228900
3/20/14 23:59,609.7449951,587.492981,609.7449951,588.7700195,20572900
3/21/14 23:59,604.59198,561.8129883,588.2940063,571.4899902,38414100
3/22/14 23:59,572.5479736,554.3909912,571.1799927,565.039978,17360700
3/23/14 23:59,570.2379761,560.8779907,565.7639771,561.2719727,9288400
3/24/14 23:59,586.5620117,551.7719727,562.507019,583.4119873,22706900
3/25/14 23:59,585.4379883,572.6049805,585.026001,583.9169922,14020100
3/26/14 23:59,590.0280151,570.9630127,583.4819946,580.8270264,16401100
3/27/14 23:59,580.5599976,471.2390137,580.257019,471.2390137,62225400
3/28/14 23:59,526.0230103,473.2340088,477.1430054,495.6659851,58828300
3/29/14 23:59,504.8590088,489.7340088,501.7130127,491.1719971,11147100
3/30/14 23:59,492.3720093,444.1789856,492.3720093,460.2730103,42958300
3/31/14 23:59,483.0220032,443.3649902,462.2990112,457.0010071,28254000
4/1/14 23:59,495.3429871,457,457,478.375,35685800
4/2/14 23:59,495.0450134,431.2690125,479.1369934,437.1400146,49647600
4/3/14 23:59,449.5650024,414.8900146,436.4440002,444.7179871,40765500
4/4/14 23:59,454.6520081,429.0910034,445.6640015,447.526001,22925500
4/5/14 23:59,463.5710144,444.196991,446.6749878,461.9070129,13404500
4/6/14 23:59,466.3190002,452.9700012,463.3970032,460.4989929,10241400
4/7/14 23:59,462.5639954,445.1220093,461.473999,449.4230042,15616600
4/8/14 23:59,457.4240112,446.1140137,447.6130066,453.0859985,10921600
4/9/14 23:59,455.7279968,441.9330139,453.177002,442.7250061,13204400
4/10/14 23:59,443.3659973,358.7319946,442.256012,365.1759949,55868300
4/11/14 23:59,429.7669983,351.2720032,363.7099915,420.946991,62562800
4/12/14 23:59,439.6059875,415.7890015,420.8890076,421.1159973,19226500
4/13/14 23:59,427.3980103,395.2539978,421.4609985,414.0629883,22493500
4/14/14 23:59,469.7510071,407.3729858,414.8280029,458.7869873,50730200
4/15/14 23:59,518.9959717,453.5429993,458.3729858,515.5859985,49561000
4/16/14 23:59,542.3779907,502.7810059,522.1849976,527.3950195,56480100
4/17/14 23:59,533.5170288,484.8739929,529.0670166,495.9630127,34025500
4/18/14 23:59,498.6010132,472.7409973,495.7980042,479.644989,19042400
4/19/14 23:59,503.5549927,470.5610046,479.5820007,501.5650024,19588200
4/20/14 23:59,510.8710022,490.8399963,501.7510071,498.1679993,12103100
4/21/14 23:59,510.5679932,493.2009888,497.7390137,495.7730103,15171400
4/22/14 23:59,503.2219849,487.5799866,495.4549866,487.9240112,11670900
4/23/14 23:59,493.2489929,485.8169861,488.3590088,491.303009,9814530
4/24/14 23:59,500.4649963,482.9519958,490.8250122,500.4649963,13009400
4/25/14 23:59,500.2990112,442.9509888,500.0870056,461.4490051,46856500
4/26/14 23:59,464.5429993,449.1029968,461.7049866,458.6010132,12214600
4/27/14 23:59,459.3299866,436.3900146,457.2420044,436.3900146,10949500
4/28/14 23:59,447.5339966,422.9419861,430.7160034,440.2850037,23876600
4/29/14 23:59,451.6359863,435.1809998,439.9830017,447.2090149,16401400
4/30/14 23:59,451.098999,436.6990051,446.8900146,447.644989,15244900
5/1/14 23:59,460.6140137,447.6329956,447.6329956,457.7600098,12871800
5/2/14 23:59,457.9289856,443.4030151,457.3640137,449.3770142,10394200
5/3/14 23:59,449.4030151,430.6820068,449.4030151,437.7619934,9849640
5/4/14 23:59,439.7690125,430.0539856,438.5169983,436.4030151,5621260
5/5/14 23:59,440.973999,427.6170044,434.7820129,433.4819946,10004800
5/6/14 23:59,448.0379944,423.2510071,433.3640137,428.9620056,12507300
5/7/14 23:59,446.1279907,428.4509888,429.3410034,438.8210144,18332200
5/8/14 23:59,448.3989868,438.1430054,438.6789856,440.1690063,9446580
5/9/14 23:59,452.6919861,440.1430054,440.178009,449.4609985,10347900
5/10/14 23:59,455.7709961,448.4679871,450.4559937,454.4330139,6682600
5/11/14 23:59,455.3389893,433.401001,453.9200134,438.8859863,12251700
5/12/14 23:59,442.2600098,434.2309875,438.303009,441.4620056,7383770
5/13/14 23:59,441.9760132,436.9670105,441.5310059,440.67099,7682670
5/14/14 23:59,446.6589966,440.5029907,440.5920105,443.9719849,9472960
5/15/14 23:59,449.7990112,443.6300049,444.1359863,447.2520142,7362980
5/16/14 23:59,450.6610107,444.9639893,447.3859863,448.0580139,6475100
5/17/14 23:59,451.980011,447.3009949,448.1170044,448.9030151,2945790
5/18/14 23:59,449.7669983,444.7839966,448.7009888,446.2640076,2857830
5/19/14 23:59,447.5549927,443.1000061,446.0759888,446.1809998,6242620
5/20/14 23:59,491.4440002,446.0069885,446.3049927,485.723999,40327500
5/21/14 23:59,494.368988,483.4890137,485.7999878,491.769989,14626000
5/22/14 23:59,525.3560181,490.1910095,492.0490112,524.5789795,33086500
5/23/14 23:59,541.9559937,520.0759888,525.7150269,520.2219849,34934700
5/24/14 23:59,525.1699829,516.2810059,521.0510254,525.1380005,11499300
5/25/14 23:59,576.4780273,525.2280273,525.2280273,571.5880127,47010300
5/26/14 23:59,588.3889771,565.3319702,571.3930054,583.4240112,29959800
